Geneid,chr,length,logFC,AveExpr,t,P.Value,adj.P.Val,B,FC
AC093911.1,chr2,552,-1.14182492559551,1.49885178846836,-0.84400803523179,0.412112750861104,0.999923018896758,-4.59627443923821,0.453185960969129
AC120498.7,chr16,330,-1.14164074092627,-1.39955894503881,-0.792674347627678,0.440501887851592,0.999923018896758,-4.59607379316121,0.453243821592731
NKX2-1-AS1,chr14,1775,-1.14153598421705,-1.21215574402705,-0.909978379548858,0.377429708678645,0.999923018896758,-4.595569460496,0.453276733645339
FO538757.1,chr1,1397,-1.14150624297705,-0.316687250506515,-1.0545585225862,0.308555682153337,0.999923018896758,-4.59480617072574,0.4532860780672
OR10H3,chr19,1029,-1.14131304991026,-0.887919858360049,-0.760500647916923,0.458912057598498,0.999923018896758,-4.59628290966755,0.453346782227646
CCM2L,chr20,2587,-1.14129266724991,2.20643028370975,-1.11967732908148,0.280710797185032,0.999923018896758,-4.59403703587412,0.453353187239442
AC008878.3,chr19,4964,-1.14126571213877,4.69947768224914,-1.25581172686856,0.228666947399639,0.999923018896758,-4.59080218456464,0.45336165770573
SMARCA4,chr19,15778,-1.14123669215174,5.60750533634166,-1.2828089114889,0.219304369213147,0.999923018896758,-4.58953403924729,0.453370777222593
UCKL1,chr20,3184,-1.14116503681627,3.78259322484146,-0.775741447561521,0.450132282828499,0.999923018896758,-4.59775854056023,0.453393295662726
AC037459.3,chr8,2750,-1.1410235442888,0.755872575176995,-0.832560474119653,0.418337957112194,0.999923018896758,-4.59617157389895,0.45343776445722
LINC00460,chr13,4232,-1.14099176826853,-1.15914026260665,-0.816991338758617,0.426902028066247,0.999923018896758,-4.59599470089142,0.453447751742034
XRCC6,chr22,3288,-1.14082515574244,4.31021317936585,-1.16667185433792,0.261815879029432,0.999923018896758,-4.59263420358236,0.453500122087754
SRP68,chr17,7641,-1.14070538051856,4.0757186198603,-1.27658890234009,0.221434114329119,0.999923018896758,-4.59104689762246,0.453537774073773
AC097637.1,chr3,3804,-1.14068970258599,1.63176360417838,-1.0017679427797,0.332569270338376,0.999923018896758,-4.59512223878066,0.453542702747591
AL121579.2,chr14,590,-1.14058279151577,-1.59006361502896,-0.836886524298377,0.415978286465687,0.999923018896758,-4.59585814694243,0.453576313823421
ITGA5,chr12,7577,-1.14027668288864,3.81787461143606,-0.978618335938931,0.343510287155523,0.999923018896758,-4.59542705623922,0.453672563099693
AC091729.3,chr7,2002,-1.13986651119818,-0.495064562712166,-0.978187105716802,0.343716479385344,0.999923018896758,-4.59525039624782,0.453801564788904
CYB5R3,chr22,5973,-1.13983766706727,4.07601805814789,-0.991137976792646,0.337562050274477,0.999923018896758,-4.59528557995891,0.453810637837762
TKTL1,chrX,3650,-1.13969764092924,2.68807620833673,-1.04561033941495,0.312534770113646,0.999923018896758,-4.59468088673286,0.453854686256262
IPO13,chr1,5083,-1.13967096116094,3.84566661565482,-1.26826205083778,0.224310812867998,0.999923018896758,-4.59141201085288,0.453863079471384
AL160408.6,chr1,1257,-1.13958342740787,0.85901098722216,-0.865916583364269,0.400368937367078,0.999923018896758,-4.5960137020094,0.453890617892782
GABRR1,chr6,3778,-1.13939339276945,2.04584764104271,-0.833651802424709,0.417741866068395,0.999923018896758,-4.59649534368705,0.453950409198702
SRRM2-AS1,chr16,5858,-1.13937419355651,0.729248433068296,-0.955776022579527,0.354552446684274,0.999923018896758,-4.59542595401593,0.453956450356614
LINC00353,chr13,685,-1.13926928755516,-1.65092092678011,-0.754558864268352,0.46236347797791,0.999923018896758,-4.59618220154468,0.453989461135843
MAP1LC3B,chr16,5313,-1.13910398979054,2.50412320713647,-0.985724008198201,0.340125276601915,0.999923018896758,-4.59527428286025,0.454041480266846
AC008397.2,chr19,5979,-1.13894832733938,3.1192790843901,-1.22240991514417,0.240681948216047,0.999923018896758,-4.59252937853059,0.454090472618528
FZD7,chr2,3859,-1.138910358786,-0.398795334965114,-0.947204187399997,0.358759369580774,0.999923018896758,-4.59542338807223,0.454102423436084
AC012020.1,chr3,1728,-1.13884770768253,-1.21121497667824,-0.785692488407027,0.444456857446227,0.999923018896758,-4.59611265397528,0.454122143913983
CACNG3,chr16,3088,-1.13880099956777,3.04804064027332,-0.797982422265203,0.437510010342531,0.999923018896758,-4.59723244273023,0.454136846627984
LINC01519,chr10,2029,-1.13848901072242,-0.447189018768451,-0.881852559803227,0.391967456958285,0.999923018896758,-4.59577159253134,0.454235066243048
FMR1-AS1,chrX,2387,-1.13816434250456,-0.882211406208508,-1.07153507802367,0.301108450256379,0.999923018896758,-4.59473696922593,0.45433730010446
TAF1C,chr16,5577,-1.137955240662,0.932892473998097,-1.00624230765595,0.330483525226101,0.999923018896758,-4.59508942149402,0.45440315577666
LINC02073,chr17,5760,-1.13778132944108,3.92784827900973,-1.10855552175883,0.285328827503035,0.999923018896758,-4.59365027862773,0.454457935594076
AL021707.1,chr22,500,-1.13776959891851,1.06418038234281,-0.951007119815551,0.356888689664759,0.999923018896758,-4.59547413347025,0.454461630796871
CDKN1A,chr6,3050,-1.13776548991738,2.04996837532121,-0.901431328643075,0.38180828897167,0.999923018896758,-4.59593526908761,0.45446292517022
AC009095.1,chr16,1326,-1.13775786707366,-2.30207493628376,-0.72136699720632,0.481935787075944,0.999923018896758,-4.59619660659368,0.454465326446241
SDF4,chr1,4709,-1.1376662980827,1.82696382962664,-1.07961799612368,0.297609432837764,0.999923018896758,-4.59446937311599,0.454494172634024
LIMS2,chr2,8487,-1.13745310138274,3.29420671110495,-1.2042883463725,0.247402963954935,0.999923018896758,-4.5927084694832,0.454561341242009
AL358215.3,chr1,1186,-1.137452641506,1.33877308545178,-1.07607663508697,0.299138746707492,0.999923018896758,-4.5945488047162,0.454561486139035
PCYT2,chr17,6897,-1.13742741841694,0.655715710117433,-0.780686907487214,0.447306063634548,0.999923018896758,-4.59645417931705,0.454569433449277
CCDC125,chr5,7932,-1.13741788373696,0.643999524808105,-1.13620223381392,0.273953091822193,0.999923018896758,-4.5941878659012,0.454572437679747
CT45A11P,chrX,1134,-1.13724141039172,1.27304426240673,-1.04185533709153,0.314215620270077,0.999923018896758,-4.59482026980414,0.454628045291188
MMP25-AS1,chr16,7244,-1.13720306696433,2.48625368855591,-1.19477240750741,0.250989914759441,0.999923018896758,-4.5932016917852,0.454640128391637
AC004257.1,chr19,277,-1.1370053118818,-1.43906341890676,-0.780144721224746,0.44761536628499,0.999923018896758,-4.59611068658202,0.454702451721102
AC024075.3,chr19,533,-1.13693468556095,1.72534925567307,-1.14107379149847,0.271984507412543,0.999923018896758,-4.59395568450432,0.45472471196766
AC020779.2,chr15,393,-1.13683721843929,3.08969979034089,-1.17919220842429,0.256949017448233,0.999923018896758,-4.59306438893046,0.454755433779779
DLGAP3,chr1,3977,-1.13654169070671,3.59197699916778,-1.28074474764444,0.220009337510953,0.999923018896758,-4.59141493637707,0.454848597341134
AP001189.4,chr11,452,-1.1364507735794,2.71716077505395,-1.04154442502092,0.314355087402634,0.999923018896758,-4.59472086812931,0.454877262325568
LDLR,chr19,7718,-1.13644424477054,3.73325893665886,-1.23393120592109,0.236483226547046,0.999923018896758,-4.59198658673105,0.454879320843365
CFC1,chr2,1669,-1.13620770495642,-2.42250672860854,-0.709990066930933,0.488757490747176,0.999923018896758,-4.59622908385832,0.454953907563409
ZNF282,chr7,3832,-1.13578452026037,2.86895765672633,-1.42466030220967,0.175020232577869,0.999923018896758,-4.59019106491341,0.455087378439557
GGT2,chr22,2367,-1.13575511512922,0.309406448210681,-0.958841544022586,0.353056315787501,0.999923018896758,-4.59538821172525,0.45509665416315
AC022467.1,chr15,749,-1.13547141262147,-1.02655895415504,-0.799510214455634,0.436651273477781,0.999923018896758,-4.59608818116558,0.455186156624872
SLC4A9,chr5,3635,-1.13450374109215,1.41609419023666,-1.18177910802908,0.255952138946509,0.999923018896758,-4.59367352601565,0.455491570052684
ATP2B3,chrX,7534,-1.1344401961998,3.38561139417067,-0.967417247117773,0.348894377060092,0.999923018896758,-4.59553830761214,0.455511633059358
OR7E47P,chr12,2066,-1.13434064788828,2.37921917710796,-1.26632392444835,0.224984595112781,0.999923018896758,-4.59246170828882,0.455543065189608
ETV4,chr17,3607,-1.13433677930872,3.87269426851918,-1.13786231447851,0.273281053304144,0.999923018896758,-4.59324884131529,0.455544286727706
TMEM138,chr11,6348,-1.13423073768953,0.869035017030474,-0.845375387078836,0.411373254954796,0.999923018896758,-4.5961274909605,0.455577771579167
SEPT8,chr5,7711,-1.13400065576112,4.62536018083614,-1.34170482779537,0.199935496285085,0.999923018896758,-4.5894344656894,0.455650433207645
PPP1CA,chr11,2711,-1.13341288005396,2.63288949164403,-1.0625895764543,0.305016025332214,0.999923018896758,-4.59452749878829,0.455836109883879
FAM83E,chr19,2529,-1.13334717221092,1.14873840546464,-1.0750352090478,0.299589579562914,0.999923018896758,-4.59457674256961,0.455856871506264
AC005234.1,chr2,434,-1.13289165293223,-1.06583538731772,-1.00037538677455,0.333220327726647,0.999923018896758,-4.59512510010961,0.456000827347943
AL589743.7,chr14,647,-1.13233151054666,0.43695484953389,-1.12806240061534,0.277266326636078,0.999923018896758,-4.59426429425444,0.456177909112491
AC010247.2,chr19,1955,-1.13197046680979,-0.55668912945098,-0.760703852977216,0.458794303794251,0.999923018896758,-4.59634748129147,0.456292084861818
BEX4,chrX,1328,-1.13182673472814,-0.688405421498984,-0.824577146745631,0.42271530266316,0.999923018896758,-4.59601755518858,0.45633754636021
GTF3C2-AS1,chr2,3253,-1.1317078252264,1.01607147812481,-0.952861641758993,0.355978906384319,0.999923018896758,-4.5954625543388,0.456375160065815
ARHGEF18,chr19,6235,-1.13148430009605,4.35025045818922,-1.13885547721903,0.272879593655025,0.999923018896758,-4.59303131561994,0.456445874400627
AL137785.1,chr14,490,-1.13106658897823,0.190243891585951,-0.904248122591042,0.3803614822321,0.999923018896758,-4.59570895771987,0.456578050720252
ITGA11,chr15,10864,-1.13090742666934,5.08793179929322,-1.67504200281111,0.114939374067542,0.999923018896758,-4.58156706170487,0.456628424516108
AC021915.1,chr8,824,-1.1308259410326,-1.14704306846032,-0.786082162229124,0.444235533362928,0.999923018896758,-4.59613695991576,0.456654216320814
SMIM10L2A,chrX,5230,-1.13082012874818,-1.19616735399545,-0.87133884282326,0.397496980739219,0.999923018896758,-4.59575245606006,0.456656056078671
AC134312.4,chr16,559,-1.13068646636914,-1.43521945566163,-0.96005870738942,0.352463502120099,0.999923018896758,-4.59532050698689,0.45669836617243
AC005772.1,chr17,976,-1.13024114836934,1.14492180465722,-0.752434983245951,0.463601053233847,0.999923018896758,-4.59675711436364,0.456839357434291
IGLV2-23,chr22,502,-1.13007954556985,-1.64616913834151,-0.524265756252878,0.607864285022125,0.999923018896758,-4.59689943518161,0.456890532943989
OR4C6,chr11,1119,-1.13007543589031,-0.593879691511818,-0.741258868736018,0.470146808151234,0.999923018896758,-4.59642974326476,0.456891834450055
AC100839.1,chr15,577,-1.12998364455156,0.11035848324713,-1.07486070778952,0.299665169991381,0.999923018896758,-4.59465549993314,0.456920905075628
ITGB3,chr17,4394,-1.12995382953998,3.24938096346355,-1.44385425197509,0.169634337348402,0.999923018896758,-4.58941988351023,0.456930347987997
KIF5A,chr12,6261,-1.129893870344,2.15310327835869,-0.965155197078169,0.349988836445542,0.999923018896758,-4.59544434693736,0.456949338658124
COX4I1,chr16,4792,-1.1296440538195,4.52296875270137,-0.920893138108409,0.371888035567093,0.999923018896758,-4.59632318711407,0.457028470682827
AC025588.1,chr19,2072,-1.12962707787795,-1.53845731192188,-0.981437664193667,0.342164377911448,0.999923018896758,-4.59521505925886,0.457033848488966
AADACL3,chr1,4049,-1.12960436353108,-0.752487779348699,-0.780771511883893,0.447257811211184,0.999923018896758,-4.59622287769848,0.457041044262708
NID2,chr14,6392,-1.12958883369292,4.52581367710687,-1.4372763291028,0.171464489371526,0.999923018896758,-4.58774462665538,0.457045964090841
AL645924.2,chr4,900,-1.12944605674442,-2.45949553002058,-0.638275952870978,0.533056147440102,0.999923018896758,-4.59642906059878,0.457091198083723
GABARAP,chr17,2266,-1.12910797272039,0.863525560168032,-0.665763441568622,0.515815188904626,0.999923018896758,-4.59708965311297,0.457198326295632
ADGRD1,chr12,14718,-1.12889600487022,5.9413465549503,-1.17336731170195,0.259204564311103,0.999923018896758,-4.59159146859562,0.457265505057096
EHD2,chr19,3923,-1.12859984968963,3.90895842300909,-1.3015600851779,0.212982088139644,0.999923018896758,-4.59086760880727,0.457359381756571
S1PR3,chr9,13578,-1.12854075084046,1.38930580268723,-1.2615222502183,0.226660751912944,0.999923018896758,-4.59299104040849,0.457378117501812
PLXNA1,chr3,10944,-1.12851476782777,3.46073931201619,-1.03385838992477,0.317817135628787,0.999923018896758,-4.59475731182401,0.457386354979665
SAA2-SAA4,chr11,743,-1.12820323398581,2.42267666706162,-1.04051139048232,0.314818802700407,0.999923018896758,-4.59476515202334,0.457485133106849
AC004890.2,chr7,4288,-1.12797863177148,0.937144569028282,-1.09577325628879,0.290706069287859,0.999923018896758,-4.59444475779946,0.457556361030823
TCHH,chr1,6995,-1.1279401771102,-0.0624599851844278,-0.940634127446408,0.362007222497766,0.999923018896758,-4.59547959619161,0.457568557239223
AC008013.1,chr12,1995,-1.12784915727147,3.76806199712991,-1.10775300237746,0.285664233696958,0.999923018896758,-4.59374795408896,0.457597426216323
AL731571.1,chr10,5428,-1.12782122818584,0.329070284541088,-0.762466508625738,0.457773660249675,0.999923018896758,-4.59647653028589,0.457606284915527
DDX54,chr12,5064,-1.12753577785683,2.67252351902907,-1.23622984431044,0.235652407785453,0.999923018896758,-4.59263326503531,0.457696835436805
RPL18A,chr19,3527,-1.12726016878331,2.59871740368122,-0.653295495303311,0.52359569909094,0.999923018896758,-4.59789007564588,0.45778428111813
OR2M2,chr1,1229,-1.12719606281886,-1.15945546373494,-0.784770305905954,0.444980908571768,0.999923018896758,-4.59613385613126,0.457804623154415
MIXL1,chr1,2029,-1.12710248044911,-0.630606408343115,-0.906931573507558,0.378986628436576,0.999923018896758,-4.59562478653724,0.457834320235121
LINC02275,chr4,4365,-1.12681685604687,2.50933627866766,-1.18932621309839,0.253060763543869,0.999923018896758,-4.59320986384517,0.457924971132201
AC079313.1,chr12,546,-1.12672432151923,5.55395456549289,-1.39129961424908,0.184715861575083,0.999923018896758,-4.58718005318576,0.457954343403302
MIR9-3HG,chr15,7265,-1.12652280006994,2.5541139143449,-1.00939105277804,0.329021336435799,0.999923018896758,-4.595053991704,0.458018316776905
CDAN1,chr15,5448,-1.1264660204238,0.994868910521273,-1.11832428691661,0.281269601639575,0.999923018896758,-4.59426720515713,0.458036343198969
AL033384.2,chr6,456,-1.12641298254983,-0.501226682649936,-0.589170597170689,0.564640945678325,0.999923018896758,-4.59698994343104,0.458053182322767
AC138956.2,chr5,528,-1.12623360690286,0.408673217673426,-0.670797786920269,0.512692408278621,0.999923018896758,-4.59691999613784,0.458110137321337
AC133065.2,chr16,1161,-1.12610896157825,-1.37234446385374,-0.769737823661112,0.453578193954667,0.999923018896758,-4.59615469922256,0.45814971862711
LCN8,chr9,3038,-1.12588042721943,-1.65208142596154,-0.864190208075759,0.401286213280397,0.999923018896758,-4.59573820642014,0.458222298931713
AL645929.2,chr6,3405,-1.1257260584477,-0.560909333384477,-0.584976171855131,0.567384345763251,0.999923018896758,-4.59704835314735,0.458271331468693
CACNG5,chr17,1311,-1.12556058965597,2.62744589446574,-1.02687311119987,0.320987391478719,0.999923018896758,-4.5948781824168,0.458323895558904
DIRAS1,chr19,3485,-1.12541768218475,0.82524313464673,-0.744268329689686,0.468378664599959,0.999923018896758,-4.59670923283839,0.458369297498431
GCKR,chr2,3146,-1.12489174553879,1.57698845132918,-0.824138540627621,0.422956650955515,0.999923018896758,-4.59642425952174,0.458536427176736
AC010463.1,chr19,1207,-1.12477220128304,1.69182771053031,-1.04163858879684,0.314312843219432,0.999923018896758,-4.59480276150941,0.458574423888087
AL359397.1,chr14,501,-1.12470265773231,-1.85107945445454,-0.79170810973021,0.441047895092347,0.999923018896758,-4.59600273083991,0.458596529503933
LINC02216,chr5,581,-1.12425708434263,0.246971336525379,-0.680525812320521,0.506689095690839,0.999923018896758,-4.59688146666302,0.458738187971142
AC020978.1,chr16,428,-1.12408253152073,-0.953153948129326,-0.762906766683952,0.457518954100178,0.999923018896758,-4.59626132165388,0.458793694427642
AC006372.3,chr7,4049,-1.1239860170713,2.4559232956462,-0.84258244015299,0.412884672199592,0.999923018896758,-4.59653920060561,0.458824388164531
CNR2,chr1,5254,-1.12379583397052,1.28113831048135,-1.02269486136306,0.322894551119247,0.999923018896758,-4.59496449808625,0.45888487662134
AC008592.1,chr5,850,-1.12333678937684,-0.892698108309936,-1.00622021826137,0.330493799295273,0.999923018896758,-4.59509421807875,0.459030910351259
MIR3652,chr12,131,-1.1231975314139,-2.27561024418326,-0.494260566243105,0.628384524999574,0.999923018896758,-4.59681902414859,0.459075221028809
MMP25,chr16,4126,-1.12272129449776,2.19294059097495,-1.1532750742394,0.267100950908355,0.999923018896758,-4.59373111218395,0.459226787818882
NLRP14,chr11,3628,-1.12269366692545,2.8797928697059,-0.976477944279218,0.344534571020228,0.999923018896758,-4.59539729078455,0.459235582084067
MIR888,chrX,77,-1.12265808140996,-1.38992918209374,-0.767536585063385,0.454845750233721,0.999923018896758,-4.59617372905615,0.459246909728515
NAP1L4,chr11,5200,-1.12263465246567,1.07916276944977,-0.894968385822368,0.385141956717262,0.999923018896758,-4.59585258517455,0.459254367824178
LINC01141,chr1,3394,-1.12254735543134,3.22263843923154,-0.897109724505046,0.384035256910485,0.999923018896758,-4.59629727031417,0.459282158005863
ADAP2,chr17,3750,-1.12240153350698,3.75469906739872,-1.16864864916999,0.261042823500898,0.999923018896758,-4.59289744109075,0.459328582781041
KIF26A,chr14,6756,-1.1220219057047,3.15533922075576,-0.984211373483205,0.340843884210786,0.999923018896758,-4.59532651867875,0.459449465462184
LINC01868,chr2,562,-1.12182790136796,-1.25590937468402,-0.834462842401726,0.417299228465064,0.999923018896758,-4.59590958356403,0.459511253421329
AC079313.2,chr12,924,-1.12176576954774,5.72969477854764,-1.45369711805971,0.166926006813846,0.999923018896758,-4.58544506126367,0.459531043387029
LMNB1-DT,chr5,914,-1.12146062116779,0.765433886845777,-0.914644718653781,0.375053655265825,0.999923018896758,-4.59569434307942,0.459628250336661
CLIP2,chr7,7315,-1.12138123011577,3.95084998156613,-1.20464836792251,0.247268038383169,0.999923018896758,-4.59220501240212,0.459653544229924
ZSWIM3,chr20,2773,-1.12127006637799,2.56767675509557,-1.0412261833481,0.31449788893625,0.999923018896758,-4.59473851371534,0.45968896320153
LINC00629,chrX,909,-1.12116013762803,-0.320820646692121,-0.914025440862368,0.375368396955122,0.999923018896758,-4.59561163643377,0.459723991365446
SRSF2,chr17,3017,-1.12115289172978,1.45929244442869,-0.854765074459705,0.40631860605882,0.999923018896758,-4.59616566551629,0.45972630032301
CYHR1,chr8,9787,-1.12112790135185,1.64933944765213,-0.811595218838572,0.429896418479433,0.999923018896758,-4.59651406418571,0.459734263775554
OR51P1P,chr11,942,-1.12108174328108,-2.88877308558671,-0.683996541296309,0.504557165685573,0.999923018896758,-4.5962233289839,0.459748972903648
TPSB2,chr16,1738,-1.12104252550345,-1.21026815750596,-0.706381592421594,0.490933113701453,0.999923018896758,-4.59641970331011,0.459761470747988
COPE,chr19,2885,-1.1210151620988,2.4337643911182,-1.18362615289899,0.255242184861542,0.999923018896758,-4.59335644410106,0.459770191065255
AC134407.3,chr17,2139,-1.12062744038279,-0.979797637024482,-0.67416983264953,0.510606841513789,0.999923018896758,-4.59661310384193,0.459893770088164
SLC6A8,chrX,5498,-1.12060362544464,1.64643117205241,-0.804255287867497,0.43399101938938,0.999923018896758,-4.59653446869179,0.459901361735588
AP002754.1,chr11,2349,-1.12036001221949,1.87855445139461,-0.791982895916928,0.440892573787219,0.999923018896758,-4.59675474998591,0.459979027153922
KLF2,chr19,2018,-1.1202892784759,0.760942549774339,-0.861891062984556,0.402509980355139,0.999923018896758,-4.59600841542755,0.460001579970184
RAMP3,chr7,1427,-1.1201001848996,3.03616291529046,-1.06684731711728,0.303151547317575,0.999923018896758,-4.59443402895861,0.460061876181151
BLK,chr8,5077,-1.12009335228194,1.75569893449982,-0.686868634682165,0.502796908693959,0.999923018896758,-4.59735687941364,0.460064055043805
CD300E,chr17,3752,-1.12008040683346,1.6598576200136,-0.947758229741176,0.358486410760486,0.999923018896758,-4.59554206177704,0.460068183263613
AC087499.5,chr17,835,-1.1199926679332,2.97532938727507,-0.952225070165024,0.356291010782667,0.999923018896758,-4.59565485694275,0.460096163607876
B4GALNT2,chr17,8961,-1.11994555005736,1.60609041292846,-1.00671184456045,0.33026519138345,0.999923018896758,-4.59508346061501,0.460111190420411
LINC00856,chr10,9354,-1.11990105338404,6.21374535667854,-1.09218869829797,0.292227452923383,0.999923018896758,-4.59324208024164,0.460125381730761
TGFB3,chr14,4914,-1.11989319079162,3.40820317915157,-1.39909500894719,0.182411810484818,0.999923018896758,-4.58994916426502,0.460127889390448
PHOX2A,chr11,1784,-1.11985749134476,0.14255016506274,-0.951716507502503,0.356540490534501,0.999923018896758,-4.59542303606434,0.460139275382572
CEACAM3,chr19,3080,-1.11982134572325,1.77880354869542,-0.713212920477996,0.486819224831072,0.999923018896758,-4.59724175581465,0.460150803964824
PDZD4,chrX,4341,-1.11978911068128,1.59304194868936,-0.990239882563251,0.337986299858884,0.999923018896758,-4.59521224698151,0.460161085518284
LINC01777,chr1,2104,-1.11940558901207,-0.0951933377786959,-0.722029620980074,0.481540240645606,0.999923018896758,-4.59661406513305,0.460283429605138
AC073636.1,chr2,646,-1.11938616778716,-1.83531576397246,-0.821089733741315,0.424636754375346,0.999923018896758,-4.59589527156956,0.460289625875262
BDKRB2,chr14,6845,-1.11913862940457,3.6032152866898,-1.27670222679365,0.221395165964836,0.999923018896758,-4.59148091850485,0.460368609389955
UNCX,chr7,2048,-1.11897573566262,-1.71981748805935,-0.646274614488912,0.528006122088936,0.999923018896758,-4.59655771277231,0.460420592239478
AC104758.2,chr15,483,-1.11891448700845,-0.258252264719033,-0.95114672058692,0.356820148692629,0.999923018896758,-4.59540693233947,0.46044013950307
LINC01689,chr21,2071,-1.11875472807884,-0.308064009125667,-0.870978434306795,0.39768744854365,0.999923018896758,-4.59584398567629,0.460491129833498
AL354702.2,chr1,1240,-1.11868714868887,2.84545951964388,-0.763936017883406,0.456923835692101,0.999923018896758,-4.59742092513388,0.460512700877712
AC007327.1,chr7,264,-1.11857351093656,-2.5662076024133,-0.74914165692985,0.465524082771214,0.999923018896758,-4.59607145084424,0.460548975826906
SLC25A10,chr17,2621,-1.11844169888375,-0.852937108542839,-0.623084177727269,0.542721411142878,0.999923018896758,-4.59682467563645,0.460591055876736
OR1M1,chr19,2588,-1.1183073296731,1.08169650022206,-1.13362325758033,0.274999591537018,0.999923018896758,-4.59413646531151,0.46063395623825
AC007326.2,chr22,7579,-1.11829920820649,-1.29381549175459,-0.7252583674324,0.479615666666579,0.999923018896758,-4.59634924787326,0.4606365493253
FTSJ3,chr17,5212,-1.11827376270561,3.08112153111629,-1.07864541662461,0.298028859505527,0.999923018896758,-4.59429685257446,0.460644673863579
LUM,chr12,3008,-1.11795911663627,3.36607635792185,-0.610103023850077,0.551056070863977,0.999923018896758,-4.59879818386957,0.460745149597162
INPPL1,chr11,6519,-1.11795868642302,3.50722908800866,-0.825789427317608,0.422048694075736,0.999923018896758,-4.59707627511277,0.460745286991892
FP565260.1,chr21,7665,-1.11789026466275,-0.86011311578221,-0.938451083031938,0.363090881056098,0.999923018896758,-4.59545102384763,0.460767138977412
AC148477.3,chr12,1819,-1.11749192173435,-0.559545086660204,-0.726438065457403,0.478913635669707,0.999923018896758,-4.59648748749144,0.46089437908546
FIGNL2,chr12,4973,-1.11744160321347,2.33392395798536,-1.04602153247628,0.312351105801255,0.999923018896758,-4.59471236951963,0.46091045450488
AC010319.4,chr19,691,-1.11732252991304,0.518594508808629,-1.21286570184687,0.244203866476613,0.999923018896758,-4.59364114757202,0.460948497467798
LINC01048,chr13,511,-1.1171727460851,-1.02188931830974,-0.751904878734257,0.463910260055154,0.999923018896758,-4.59629822068941,0.460996356656803
TMEM44,chr3,4561,-1.11715765469073,3.10764967220187,-1.2629892131956,0.226147628033813,0.999923018896758,-4.59204676024101,0.4610011789609
MTA1,chr14,6966,-1.11710887193221,3.03079588086721,-1.10416020274618,0.287169420310504,0.999923018896758,-4.59400061415221,0.46101676734845
TNNC1,chr3,1168,-1.11676625519055,0.162886705754938,-0.783629129162716,0.44562994646936,0.999923018896758,-4.59635956863269,0.461126264376731
AC008609.1,chr5,2890,-1.11664813923623,0.253323108126852,-0.640903055808464,0.531394532225494,0.999923018896758,-4.59707042596616,0.461164019132188
TBATA,chr10,1717,-1.11642909860641,0.0190474777485925,-0.978966920437524,0.343343675638342,0.999923018896758,-4.59525756859756,0.461234041779419
ZNF689,chr16,4159,-1.11624142916692,2.0764499290091,-0.909499708546502,0.377674021323499,0.999923018896758,-4.59590079528943,0.461294044178974
ADGRF4,chr6,3391,-1.11616192571502,2.33043089201234,-1.14008172428531,0.272384530367178,0.999923018896758,-4.59381820139076,0.461319465684112
LRRC45,chr17,3606,-1.1161021176896,-0.0646250508267774,-0.86947003809206,0.398485260957646,0.999923018896758,-4.5958713388358,0.461338590431514
RFC2,chr7,2211,-1.11598029954724,1.93530580087264,-1.25942165274744,0.227397107919791,0.999923018896758,-4.59278251954907,0.461377546538825
HAND1,chr5,1738,-1.11591760222433,-1.73490016450814,-0.718378886249831,0.483721931002302,0.999923018896758,-4.59630347069608,0.461397597737986
AC132938.1,chr17,360,-1.11558025331285,-0.735937412273309,-0.729877463573136,0.476870410832231,0.999923018896758,-4.59643647271058,0.461505500082283
LGI2,chr4,6428,-1.1155137867911,2.10749098936166,-1.12129485546671,0.280043853681045,0.999923018896758,-4.5940311890811,0.46152676262988
Z97634.1,chr16,2291,-1.11545664963321,0.274196365176742,-1.04417148543463,0.31317806963603,0.999923018896758,-4.59484658307444,0.46154504151
APLNR,chr11,3738,-1.11541653603101,0.625212994194781,-0.677055553234157,0.508825955112725,0.999923018896758,-4.59696304837398,0.461557874777645
SAPCD2,chr9,3848,-1.11510477964041,0.259815666298015,-0.818784275046212,0.425910076931422,0.999923018896758,-4.59619249326559,0.461657625009912
AC092746.1,chr12,562,-1.11508521665836,0.476430252021935,-0.943885041421206,0.360397626024604,0.999923018896758,-4.59548946912084,0.461663885141686
AC092143.3,chr16,559,-1.1146691651725,2.79877226540621,-1.1270451593539,0.277682494105213,0.999923018896758,-4.5938128983605,0.461797041240861
PNOC,chr8,2126,-1.11392771720517,2.83697661098504,-1.03615952345991,0.31677774561327,0.999923018896758,-4.59476967065615,0.462034434777112
P3H1,chr1,6766,-1.11367046621825,2.54780831214763,-1.14808466686708,0.269170219340138,0.999923018896758,-4.59366683065839,0.462116828774889
AC069234.2,chr12,907,-1.11361993193258,2.53506931625696,-1.02810237973404,0.320427842035733,0.999923018896758,-4.59487653637857,0.462133015946936
PECAM1,chr17,7759,-1.11308313682227,5.97922026807838,-1.23701986384121,0.235367390414733,0.999923018896758,-4.59021413333283,0.462304997476502
AC005324.5,chr17,571,-1.11307788097377,-1.08336148612409,-0.853301503844972,0.407103771929546,0.999923018896758,-4.59583954128117,0.462306681692076
AC005674.1,chr4,459,-1.11305585253982,-0.768228485138053,-0.94745798264131,0.358634314936946,0.999923018896758,-4.59540798200258,0.462313740682134
KAT8,chr16,4334,-1.11298951358767,1.96985934561586,-1.06512705777414,0.303903845260288,0.999923018896758,-4.59457375088264,0.462334999585362
